Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
2935,3.158064,3.212903,3.103226,2.729032,3.196774,2.790323,18244.99,30248.92,12931.8,3919.323,25394.4,4489.241,zero
2952,3.177419,3.183871,3.109677,2.735484,3.177419,2.777419,21255.28,22481.69,13397.96,3973.486,21255.28,4358.148,zero
2969,3.13871,3.177419,3.164516,2.748387,3.206452,2.754839,15957.19,21255.28,19152.84,4085.615,28106.23,4143.669,zero
2986,3.196774,3.141935,3.083871,2.719355,3.16129,2.8,25394.4,16299.58,11700.3,3840.334,18688.36,4592,zero
3004,3.16129,3.141935,3.125806,2.751613,3.183871,2.767742,18688.36,16299.58,14714.44,4114.471,22481.69,4264,zero
3021,3.203226,3.170968,3.090322,2.76129,3.148387,2.754839,27142.03,20151.48,12085.54,4203.114,17028.07,4143.669,zero
3038,3.148387,3.180645,3.093548,2.770968,3.148387,2.73871,17028.07,21851.91,12287.18,4295,17028.07,4001.035,zero
3056,3.167742,3.170968,3.090322,2.777419,3.196774,2.787097,19639.98,20151.48,12085.54,4358.148,25394.4,4455.849,zero
3073,3.13871,3.145161,3.13871,2.745161,3.154839,2.777419,15957.19,16656.24,15957.19,4057.093,17821.32,4358.148,zero
3090,3.129032,3.132258,3.116129,2.722581,3.141935,2.780645,15007.54,15311.92,13896.84,3866.369,16299.58,4390.311,zero
3108,3.16129,3.145161,3.087097,2.741935,3.148387,2.764516,18688.36,16656.24,11890,4028.902,17028.07,4233.374,zero
3125,3.16129,3.164516,3.125806,2.719355,3.203226,2.783871,18688.36,19152.84,14714.44,3840.334,27142.03,4422.875,zero
3142,3.132258,3.180645,3.083871,2.725806,3.125806,2.825806,15311.92,21851.91,11700.3,3892.697,14714.44,4886.53,zero
3160,3.151613,3.135484,3.109677,2.716129,3.170968,2.812903,17416.07,15628.23,13397.96,3814.586,20151.48,4735.364,zero
3177,3.135484,3.135484,3.1,2.758065,3.154839,2.754839,15628.23,15628.23,12710,4173.214,17821.32,4143.669,zero
3194,3.125806,3.151613,3.119355,2.76129,3.183871,2.777419,14714.44,17416.07,14159.64,4203.114,22481.69,4358.148,zero
3211,3.2,3.13871,3.106452,2.735484,3.177419,2.764516,26240.03,15957.19,13161,3973.486,21255.28,4233.374,zero
3229,3.167742,3.216129,3.112903,2.758065,3.164516,2.777419,19639.98,31443.88,13643.1,4173.214,19152.84,4358.148,zero
3246,3.148387,3.177419,3.083871,2.76129,3.180645,2.751613,17028.07,21255.28,11700.3,4203.114,21851.91,4114.471,zero
3263,3.180645,3.190323,3.083871,2.780645,3.219355,2.816129,21851.91,23852.38,11700.3,4390.311,32734.43,4772.4,zero
3281,3.135484,3.148387,3.109677,2.732258,3.154839,2.774194,15628.23,17028.07,13397.96,3946.25,17821.32,4326.381,zero
3298,3.145161,3.167742,3.129032,2.774194,3.209677,2.803226,16656.24,19639.98,15007.54,4326.381,29139.31,4627.143,zero
3315,3.13871,3.187097,3.090322,2.712903,3.209677,2.770968,15957.19,23147.45,12085.54,3789.121,29139.31,4295,zero
3333,3.187097,3.174194,3.119355,2.741935,3.151613,2.809677,23147.45,20689.25,14159.64,4028.902,17416.07,4698.815,zero
3350,3.132258,3.151613,3.109677,2.725806,3.212903,2.770968,15311.92,17416.07,13397.96,3892.697,30248.92,4295,zero
3367,3.141935,3.122581,3.083871,2.774194,3.148387,2.787097,16299.58,14431.99,11700.3,4326.381,17028.07,4455.849,zero
3384,3.170968,3.193548,3.122581,2.725806,3.177419,2.758065,20151.48,24600.02,14431.99,3892.697,21255.28,4173.214,zero
