Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label,FileName
5233,3.174194,3.235484,3.222581,3.009677,3.183871,3.145161,20689.25,41123.04,34132.53,8500.668,22481.69,16656.24,rightup,rightup_05_Xie.csv
5250,3.16129,3.212903,3.196774,2.977419,3.183871,3.1,18688.36,30248.92,25394.4,7568.602,22481.69,12710.0,rightup,rightup_05_Xie.csv
5267,3.190323,3.216129,3.193548,2.967742,3.177419,3.129032,23852.38,31443.88,24600.02,7324.274,21255.28,15007.54,rightup,rightup_05_Xie.csv
5284,3.180645,3.167742,3.232258,2.977419,3.187097,3.064516,21851.91,19639.98,39125.75,7568.602,23147.45,10671.23,rightup,rightup_05_Xie.csv
5301,3.164516,3.167742,3.177419,2.970968,3.235484,3.070968,19152.84,19639.98,21255.28,7404.12,41123.04,10994.93,rightup,rightup_05_Xie.csv
5319,3.154839,3.229032,3.180645,2.970968,3.167742,3.103226,17821.32,37310.04,21851.91,7404.12,19639.98,12931.8,rightup,rightup_05_Xie.csv
5336,3.232258,3.222581,3.196774,2.967742,3.232258,3.064516,39125.75,34132.53,25394.4,7324.274,39125.75,10671.23,rightup,rightup_05_Xie.csv
5353,3.183871,3.164516,3.219355,2.967742,3.196774,3.174194,22481.69,19152.84,32734.43,7324.274,25394.4,20689.25,rightup,rightup_05_Xie.csv
5370,3.219355,3.225806,3.251613,2.983871,3.180645,3.2,32734.43,35652.21,55104.05,7739.797,21851.91,26240.03,rightup,rightup_05_Xie.csv
5388,3.187097,3.206452,3.187097,2.990323,3.209677,3.16129,23147.45,28106.23,23147.45,7918.126,29139.31,18688.36,rightup,rightup_05_Xie.csv
5405,3.174194,3.23871,3.183871,2.983871,3.180645,3.183871,20689.25,43330.57,22481.69,7739.797,21851.91,22481.69,rightup,rightup_05_Xie.csv
5422,3.2,3.183871,3.222581,2.967742,3.180645,3.132258,26240.03,22481.69,34132.53,7324.274,21851.91,15311.92,rightup,rightup_05_Xie.csv
5439,3.196774,3.241935,3.2,3.003226,3.190323,3.067742,25394.4,45783.38,26240.03,8298.045,23852.38,10830.83,rightup,rightup_05_Xie.csv
5456,3.148387,3.180645,3.232258,3.0,3.190323,3.122581,17028.07,21851.91,39125.75,8200.002,23852.38,14431.99,rightup,rightup_05_Xie.csv
5474,3.151613,3.2,3.2,3.032258,3.174194,3.125806,17416.07,26240.03,26240.03,9286.748,20689.25,14714.44,rightup,rightup_05_Xie.csv
5491,3.16129,3.245161,3.23871,2.993548,3.190323,3.116129,18688.36,48524.75,43330.57,8010.107,23852.38,13896.84,rightup,rightup_05_Xie.csv
5508,3.219355,3.23871,3.177419,2.983871,3.164516,3.06129,32734.43,43330.57,21255.28,7739.797,19152.84,10515.95,rightup,rightup_05_Xie.csv
5525,3.193548,3.2,3.225806,3.0,3.177419,3.119355,24600.02,26240.03,35652.21,8200.002,21255.28,14159.64,rightup,rightup_05_Xie.csv
5542,3.145161,3.183871,3.187097,3.032258,3.170968,3.103226,16656.24,22481.69,23147.45,9286.748,20151.48,12931.8,rightup,rightup_05_Xie.csv
5559,3.164516,3.164516,3.177419,3.019355,3.193548,3.132258,19152.84,19152.84,21255.28,8822.07,24600.02,15311.92,rightup,rightup_05_Xie.csv
5577,3.180645,3.203226,3.196774,3.0,3.222581,3.109677,21851.91,27142.03,25394.4,8200.002,34132.53,13397.96,rightup,rightup_05_Xie.csv
5594,3.196774,3.229032,3.190323,3.045161,3.190323,3.087097,25394.4,37310.04,23852.38,9798.481,23852.38,11890.0,rightup,rightup_05_Xie.csv
5611,3.190323,3.183871,3.174194,2.970968,3.187097,3.090322,23852.38,22481.69,20689.25,7404.12,23147.45,12085.54,rightup,rightup_05_Xie.csv
5628,3.225806,3.167742,3.203226,2.996774,3.196774,3.087097,35652.21,19639.98,27142.03,8104.044,25394.4,11890.0,rightup,rightup_05_Xie.csv
5646,3.196774,3.177419,3.2,2.993548,3.209677,3.067742,25394.4,21255.28,26240.03,8010.107,29139.31,10830.83,rightup,rightup_05_Xie.csv
5663,3.222581,3.177419,3.187097,2.983871,3.196774,3.125806,34132.53,21255.28,23147.45,7739.797,25394.4,14714.44,rightup,rightup_05_Xie.csv
5680,3.154839,3.187097,3.212903,2.993548,3.167742,3.064516,17821.32,23147.45,30248.92,8010.107,19639.98,10671.23,rightup,rightup_05_Xie.csv
5697,3.203226,3.190323,3.222581,2.993548,3.209677,3.125806,27142.03,23852.38,34132.53,8010.107,29139.31,14714.44,rightup,rightup_05_Xie.csv
5714,3.180645,3.193548,3.212903,2.967742,3.187097,3.064516,21851.91,24600.02,30248.92,7324.274,23147.45,10671.23,rightup,rightup_05_Xie.csv
5731,3.196774,3.229032,3.180645,2.983871,3.190323,3.070968,25394.4,37310.04,21851.91,7739.797,23852.38,10994.93,rightup,rightup_05_Xie.csv
5749,3.174194,3.241935,3.190323,3.032258,3.225806,3.064516,20689.25,45783.38,23852.38,9286.748,35652.21,10671.23,rightup,rightup_05_Xie.csv
5766,3.167742,3.177419,3.216129,2.977419,3.187097,3.122581,19639.98,21255.28,31443.88,7568.602,23147.45,14431.99,rightup,rightup_05_Xie.csv
5783,3.164516,3.177419,3.235484,3.016129,3.187097,3.067742,19152.84,21255.28,41123.04,8712.501,23147.45,10830.83,rightup,rightup_05_Xie.csv
5800,3.164516,3.177419,3.177419,3.009677,3.180645,3.125806,19152.84,21255.28,21255.28,8500.668,21851.91,14714.44,rightup,rightup_05_Xie.csv
5817,3.187097,3.190323,3.177419,2.967742,3.219355,3.064516,23147.45,23852.38,21255.28,7324.274,32734.43,10671.23,rightup,rightup_05_Xie.csv
5835,3.229032,3.170968,3.190323,3.016129,3.203226,3.087097,37310.04,20151.48,23852.38,8712.501,27142.03,11890.0,rightup,rightup_05_Xie.csv
5852,3.170968,3.183871,3.241935,2.980645,3.180645,3.06129,20151.48,22481.69,45783.38,7653.334,21851.91,10515.95,rightup,rightup_05_Xie.csv
5869,3.232258,3.222581,3.2,2.993548,3.235484,3.112903,39125.75,34132.53,26240.03,8010.107,41123.04,13643.1,rightup,rightup_05_Xie.csv
5886,3.190323,3.187097,3.225806,3.003226,3.248387,3.109677,23852.38,23147.45,35652.21,8298.045,51608.8,13397.96,rightup,rightup_05_Xie.csv
